zone_id,ts,temperature_c,humidity_pct,solar_irradiance
2,2025-12-11 18:00:00,26.9,76.6,464.5
3,2025-12-11 18:00:00,30.9,51.8,388.1
4,2025-12-11 18:00:00,18.0,47.4,179.8
1,2025-12-11 19:00:00,23.3,44.4,339.7
2,2025-12-11 19:00:00,37.4,53.4,551.5
3,2025-12-11 19:00:00,27.8,65.6,537.6
4,2025-12-11 19:00:00,36.2,55.4,766.1
1,2025-12-11 20:00:00,22.7,40.9,574.1
2,2025-12-11 20:00:00,34.7,32.3,749.0
3,2025-12-11 20:00:00,20.3,43.5,509.3
4,2025-12-11 20:00:00,24.6,74.2,645.9
1,2025-12-11 21:00:00,38.9,45.4,305.6
2,2025-12-11 21:00:00,27.9,51.4,119.4
3,2025-12-11 21:00:00,25.7,58.4,666.8
4,2025-12-11 21:00:00,31.4,44.1,812.5
1,2025-12-11 22:00:00,31.8,56.2,760.7
2,2025-12-11 22:00:00,29.3,79.3,599.4
3,2025-12-11 22:00:00,19.7,35.9,870.0
4,2025-12-11 22:00:00,32.7,42.2,839.9
1,2025-12-11 23:00:00,18.1,48.0,670.6
2,2025-12-11 23:00:00,27.3,71.3,479.3
3,2025-12-11 23:00:00,32.0,71.8,717.9
4,2025-12-11 23:00:00,39.9,63.4,677.1
1,2025-12-12 00:00:00,28.9,72.2,790.5
2,2025-12-12 00:00:00,35.4,48.3,299.1
3,2025-12-12 00:00:00,25.8,36.1,197.5
4,2025-12-12 00:00:00,37.0,48.8,728.7
1,2025-12-12 01:00:00,28.1,41.9,693.3
2,2025-12-12 01:00:00,40.0,64.3,730.6
3,2025-12-12 01:00:00,24.8,31.9,839.4
4,2025-12-12 01:00:00,31.6,56.3,833.3
1,2025-12-12 02:00:00,25.1,44.8,699.3
2,2025-12-12 02:00:00,34.2,61.4,110.0
3,2025-12-12 02:00:00,36.9,34.0,521.5
4,2025-12-12 02:00:00,26.0,65.9,815.9
1,2025-12-12 03:00:00,34.3,69.0,329.9
2,2025-12-12 03:00:00,25.4,45.3,219.4
3,2025-12-12 03:00:00,29.3,79.4,589.5
4,2025-12-12 03:00:00,29.9,40.9,720.4
1,2025-12-12 04:00:00,32.7,63.9,211.3
2,2025-12-12 04:00:00,32.6,43.6,647.2
3,2025-12-12 04:00:00,37.9,40.1,254.5
4,2025-12-12 04:00:00,20.3,69.3,519.7
1,2025-12-12 05:00:00,37.1,56.4,193.5
2,2025-12-12 05:00:00,27.8,63.4,721.5
3,2025-12-12 05:00:00,20.6,43.3,517.3
4,2025-12-12 05:00:00,33.5,56.4,194.6
1,2025-12-12 06:00:00,22.9,76.9,730.5
2,2025-12-12 06:00:00,26.8,58.3,832.4
3,2025-12-12 06:00:00,21.3,58.0,260.9
4,2025-12-12 06:00:00,21.8,70.3,417.8
1,2025-12-12 07:00:00,31.8,57.2,274.8
2,2025-12-12 07:00:00,24.2,42.4,229.9
3,2025-12-12 07:00:00,37.0,46.7,685.9
4,2025-12-12 07:00:00,22.0,40.3,633.9
1,2025-12-12 08:00:00,22.9,73.9,365.8
2,2025-12-12 08:00:00,39.2,78.0,169.1
3,2025-12-12 08:00:00,20.1,44.7,385.1
4,2025-12-12 08:00:00,26.5,76.3,244.9
1,2025-12-12 09:00:00,27.6,37.0,766.7
2,2025-12-12 09:00:00,29.7,47.3,729.4
3,2025-12-12 09:00:00,38.6,73.7,287.2
4,2025-12-12 09:00:00,31.0,62.4,140.5
1,2025-12-12 10:00:00,34.3,65.5,780.6
2,2025-12-12 10:00:00,25.3,64.9,432.2
3,2025-12-12 10:00:00,38.9,59.3,734.0
4,2025-12-12 10:00:00,31.4,35.1,270.8
1,2025-12-12 11:00:00,26.7,41.3,243.9
2,2025-12-12 11:00:00,31.5,46.6,413.8
3,2025-12-12 11:00:00,27.1,31.8,426.7
4,2025-12-12 11:00:00,25.4,48.3,561.1
1,2025-12-12 12:00:00,19.0,69.4,135.7
2,2025-12-12 12:00:00,19.5,40.2,879.7
3,2025-12-12 12:00:00,24.9,62.1,423.9
4,2025-12-12 12:00:00,32.7,40.9,868.7
1,2025-12-12 13:00:00,24.8,46.7,827.0
2,2025-12-12 13:00:00,30.8,43.8,404.4
3,2025-12-12 13:00:00,19.2,30.8,485.2
4,2025-12-12 13:00:00,18.7,48.4,628.9
1,2025-12-12 14:00:00,24.7,77.4,750.7
2,2025-12-12 14:00:00,24.3,64.4,320.9
3,2025-12-12 14:00:00,19.2,72.7,894.2
4,2025-12-12 14:00:00,22.4,42.5,157.2
1,2025-12-12 15:00:00,24.3,41.5,644.8
2,2025-12-12 15:00:00,23.0,48.9,300.7
3,2025-12-12 15:00:00,20.3,55.3,263.8
4,2025-12-12 15:00:00,20.5,71.3,652.2
1,2025-12-12 16:00:00,38.8,40.0,709.3
2,2025-12-12 16:00:00,26.2,40.1,559.1
3,2025-12-12 16:00:00,36.4,72.1,266.8
4,2025-12-12 16:00:00,19.2,78.7,332.1
1,2025-12-12 17:00:00,35.0,61.5,156.8
2,2025-12-12 17:00:00,23.4,69.0,225.5
3,2025-12-12 17:00:00,33.9,39.7,537.6
4,2025-12-12 17:00:00,39.0,68.5,152.9
1,2025-12-12 18:00:00,23.2,72.7,293.7
2,2025-12-12 18:00:00,23.0,36.2,605.1
3,2025-12-12 18:00:00,20.8,61.2,879.3
4,2025-12-12 18:00:00,21.8,33.3,140.2
1,2025-12-12 19:00:00,38.5,62.7,269.2
2,2025-12-12 19:00:00,30.2,58.1,452.0
3,2025-12-12 19:00:00,27.2,74.0,671.3
4,2025-12-12 19:00:00,34.8,35.7,871.2
1,2025-12-12 20:00:00,22.6,38.5,295.1
2,2025-12-12 20:00:00,30.1,44.0,601.0
3,2025-12-12 20:00:00,27.0,65.5,118.8
4,2025-12-12 20:00:00,33.8,31.9,171.4
1,2025-12-12 21:00:00,22.4,46.1,263.5
2,2025-12-12 21:00:00,26.8,51.0,579.4
3,2025-12-12 21:00:00,29.3,79.7,310.9
4,2025-12-12 21:00:00,30.1,46.9,297.9
1,2025-12-12 22:00:00,31.4,63.9,425.6
2,2025-12-12 22:00:00,35.2,63.8,736.4
3,2025-12-12 22:00:00,18.1,38.1,134.5
4,2025-12-12 22:00:00,19.2,31.2,194.8
1,2025-12-12 23:00:00,35.1,52.5,712.5
2,2025-12-12 23:00:00,35.9,64.7,883.5
3,2025-12-12 23:00:00,31.0,31.6,672.2
4,2025-12-12 23:00:00,33.7,45.8,387.0
1,2025-12-13 00:00:00,28.1,33.4,243.2
2,2025-12-13 00:00:00,37.0,41.6,827.9
3,2025-12-13 00:00:00,29.9,31.9,239.2
4,2025-12-13 00:00:00,27.0,33.6,838.0
1,2025-12-13 01:00:00,29.3,57.6,105.2
2,2025-12-13 01:00:00,38.4,75.7,333.1
3,2025-12-13 01:00:00,23.7,52.1,719.5
4,2025-12-13 01:00:00,30.6,39.2,847.4
1,2025-12-13 02:00:00,21.1,44.1,259.8
2,2025-12-13 02:00:00,27.7,56.9,488.9
3,2025-12-13 02:00:00,23.8,43.5,195.9
4,2025-12-13 02:00:00,35.9,45.7,291.8
1,2025-12-13 03:00:00,33.6,38.0,827.1
2,2025-12-13 03:00:00,22.4,68.4,894.8
3,2025-12-13 03:00:00,38.3,42.5,836.8
4,2025-12-13 03:00:00,26.2,41.8,342.9
1,2025-12-13 04:00:00,32.0,46.6,697.2
2,2025-12-13 04:00:00,38.1,30.7,370.3
3,2025-12-13 04:00:00,28.5,66.6,400.2
4,2025-12-13 04:00:00,28.7,75.4,267.5
1,2025-12-13 05:00:00,19.7,46.8,426.1
2,2025-12-13 05:00:00,22.7,78.9,357.3
3,2025-12-13 05:00:00,29.2,63.7,624.0
4,2025-12-13 05:00:00,36.6,37.4,530.7
1,2025-12-13 06:00:00,22.5,63.8,822.4
2,2025-12-13 06:00:00,21.6,66.9,530.4
3,2025-12-13 06:00:00,36.2,34.6,641.0
4,2025-12-13 06:00:00,28.1,45.0,595.9
1,2025-12-13 07:00:00,34.6,44.8,497.5
2,2025-12-13 07:00:00,21.0,32.4,565.9
3,2025-12-13 07:00:00,32.5,61.6,355.2
4,2025-12-13 07:00:00,38.7,59.0,298.9
1,2025-12-13 08:00:00,29.2,38.4,215.7
2,2025-12-13 08:00:00,29.0,73.5,438.6
3,2025-12-13 08:00:00,34.3,66.5,834.0
4,2025-12-13 08:00:00,21.6,75.1,306.1
1,2025-12-13 09:00:00,34.4,41.5,343.1
2,2025-12-13 09:00:00,25.3,76.5,399.0
3,2025-12-13 09:00:00,33.4,69.9,304.1
4,2025-12-13 09:00:00,19.8,41.2,403.5
1,2025-12-13 10:00:00,28.9,72.6,247.1
2,2025-12-13 10:00:00,29.3,76.9,769.0
3,2025-12-13 10:00:00,36.8,48.2,896.4
4,2025-12-13 10:00:00,32.9,56.2,203.1
1,2025-12-13 11:00:00,23.0,63.2,362.2
2,2025-12-13 11:00:00,26.9,58.3,285.9
3,2025-12-13 11:00:00,39.4,39.7,862.3
4,2025-12-13 11:00:00,33.2,68.0,426.8
1,2025-12-13 12:00:00,34.1,74.5,108.0
2,2025-12-13 12:00:00,33.7,52.4,699.3
3,2025-12-13 12:00:00,38.1,42.5,481.9
4,2025-12-13 12:00:00,36.4,46.5,185.9
1,2025-12-13 13:00:00,27.8,34.0,583.5
2,2025-12-13 13:00:00,33.6,75.3,381.9
3,2025-12-13 13:00:00,33.7,44.3,349.6
4,2025-12-13 13:00:00,30.4,34.0,602.9
1,2025-12-13 14:00:00,33.1,53.3,288.9
2,2025-12-13 14:00:00,26.1,76.4,844.1
3,2025-12-13 14:00:00,34.7,56.9,369.4
4,2025-12-13 14:00:00,27.5,56.2,414.2
1,2025-12-13 15:00:00,32.6,66.5,821.3
2,2025-12-13 15:00:00,29.3,38.9,345.5
3,2025-12-13 15:00:00,30.1,75.9,110.0
4,2025-12-13 15:00:00,31.5,50.4,817.9
1,2025-12-13 16:00:00,20.6,71.8,342.4
2,2025-12-13 16:00:00,38.1,65.0,662.5
3,2025-12-13 16:00:00,28.9,50.3,362.5
4,2025-12-13 16:00:00,29.2,65.4,628.0
1,2025-12-13 17:00:00,27.1,73.8,202.9
2,2025-12-13 17:00:00,33.9,54.9,889.0
3,2025-12-13 17:00:00,35.2,34.4,544.8
4,2025-12-13 17:00:00,27.6,56.4,270.5
1,2025-12-13 18:00:00,36.2,52.8,749.1
2,2025-12-13 18:00:00,36.9,57.1,245.0
3,2025-12-13 18:00:00,25.0,40.5,674.1
4,2025-12-13 18:00:00,30.5,71.9,461.3
1,2025-12-13 19:00:00,20.2,58.9,763.3
2,2025-12-13 19:00:00,18.6,60.2,831.1
3,2025-12-13 19:00:00,32.7,71.9,158.7
4,2025-12-13 19:00:00,19.2,66.6,868.3
1,2025-12-13 20:00:00,34.7,62.1,469.2
2,2025-12-13 20:00:00,23.5,54.3,543.7
3,2025-12-13 20:00:00,35.2,46.8,439.2
4,2025-12-13 20:00:00,20.6,36.2,422.2
1,2025-12-13 21:00:00,39.0,45.5,859.0
2,2025-12-13 21:00:00,32.7,75.5,397.0
3,2025-12-13 21:00:00,38.1,42.4,258.4
4,2025-12-13 21:00:00,32.5,50.2,612.2
1,2025-12-13 22:00:00,32.6,59.3,726.4
2,2025-12-13 22:00:00,19.3,77.0,847.9
3,2025-12-13 22:00:00,37.1,51.8,447.3
4,2025-12-13 22:00:00,23.5,49.9,315.3
1,2025-12-13 23:00:00,39.3,42.9,874.1
2,2025-12-13 23:00:00,19.2,39.3,450.0
3,2025-12-13 23:00:00,25.7,50.7,445.2
4,2025-12-13 23:00:00,27.4,52.8,245.2
1,2025-12-14 00:00:00,18.2,36.4,584.4
2,2025-12-14 00:00:00,38.3,39.7,833.5
3,2025-12-14 00:00:00,24.7,64.9,370.5
4,2025-12-14 00:00:00,26.5,55.3,376.1
1,2025-12-14 01:00:00,18.2,54.1,761.6
2,2025-12-14 01:00:00,34.0,60.6,267.4
3,2025-12-14 01:00:00,25.7,68.9,849.2
4,2025-12-14 01:00:00,18.2,40.2,235.9
1,2025-12-14 02:00:00,36.7,68.2,731.8
2,2025-12-14 02:00:00,36.2,41.4,283.1
3,2025-12-14 02:00:00,25.9,72.1,232.6
4,2025-12-14 02:00:00,24.0,38.6,258.9
1,2025-12-14 03:00:00,20.3,52.1,885.3
2,2025-12-14 03:00:00,21.6,78.7,229.7
3,2025-12-14 03:00:00,20.0,39.6,300.3
4,2025-12-14 03:00:00,20.3,51.4,312.7
1,2025-12-14 04:00:00,18.2,34.0,230.6
2,2025-12-14 04:00:00,26.0,59.2,785.4
3,2025-12-14 04:00:00,39.7,59.9,697.1
4,2025-12-14 04:00:00,29.1,61.6,414.2
1,2025-12-14 05:00:00,22.5,38.5,653.2
2,2025-12-14 05:00:00,34.6,45.7,893.9
3,2025-12-14 05:00:00,20.1,72.8,634.8
4,2025-12-14 05:00:00,26.5,44.7,425.5
1,2025-12-14 06:00:00,19.0,33.5,342.1
2,2025-12-14 06:00:00,39.8,62.0,513.7
3,2025-12-14 06:00:00,38.3,33.5,614.1
4,2025-12-14 06:00:00,28.8,63.3,289.7
1,2025-12-14 07:00:00,18.5,54.8,480.8
2,2025-12-14 07:00:00,34.3,69.2,748.7
3,2025-12-14 07:00:00,30.4,59.2,724.0
4,2025-12-14 07:00:00,25.0,79.3,160.1
1,2025-12-14 08:00:00,20.3,52.4,256.0
2,2025-12-14 08:00:00,38.6,75.2,872.1
3,2025-12-14 08:00:00,23.7,58.4,659.4
4,2025-12-14 08:00:00,34.5,73.8,253.3
1,2025-12-14 09:00:00,33.5,70.8,728.1
2,2025-12-14 09:00:00,18.7,39.0,543.0
3,2025-12-14 09:00:00,19.0,77.6,804.5
4,2025-12-14 09:00:00,27.9,65.7,670.7
1,2025-12-14 10:00:00,24.4,31.3,689.0
2,2025-12-14 10:00:00,22.7,73.9,238.4
3,2025-12-14 10:00:00,39.4,34.4,692.4
4,2025-12-14 10:00:00,36.6,75.7,540.1
1,2025-12-14 11:00:00,39.3,57.7,595.8
2,2025-12-14 11:00:00,21.8,54.4,635.3
3,2025-12-14 11:00:00,18.1,69.8,596.3
4,2025-12-14 11:00:00,27.6,38.8,313.0
1,2025-12-14 12:00:00,28.7,57.5,703.0
2,2025-12-14 12:00:00,24.5,64.4,215.3
3,2025-12-14 12:00:00,31.1,55.3,391.7
4,2025-12-14 12:00:00,25.3,37.5,201.1
1,2025-12-14 13:00:00,23.2,33.3,107.3
2,2025-12-14 13:00:00,34.2,62.8,177.1
3,2025-12-14 13:00:00,36.6,41.2,512.6
4,2025-12-14 13:00:00,22.8,62.4,300.0
1,2025-12-14 14:00:00,32.6,66.7,862.8
2,2025-12-14 14:00:00,31.2,35.4,610.2
3,2025-12-14 14:00:00,24.0,51.5,408.9
4,2025-12-14 14:00:00,30.8,47.7,777.3
1,2025-12-14 15:00:00,33.1,70.4,615.2
2,2025-12-14 15:00:00,27.9,60.4,505.2
3,2025-12-14 15:00:00,34.2,72.7,616.4
4,2025-12-14 15:00:00,30.8,40.5,377.6
1,2025-12-14 16:00:00,19.3,49.3,590.8
2,2025-12-14 16:00:00,19.4,48.5,861.5
3,2025-12-14 16:00:00,35.8,35.5,297.8
4,2025-12-14 16:00:00,23.6,45.6,533.9
1,2025-12-14 17:00:00,20.6,65.5,167.2
2,2025-12-14 17:00:00,39.7,45.1,804.3
3,2025-12-14 17:00:00,24.9,51.5,450.0
4,2025-12-14 17:00:00,25.4,65.9,476.8
1,2025-12-14 18:00:00,32.9,35.5,175.1
2,2025-12-14 18:00:00,20.2,54.6,274.3
3,2025-12-14 18:00:00,19.5,78.5,185.9
4,2025-12-14 18:00:00,25.0,59.0,106.8
1,2025-12-14 19:00:00,22.2,41.4,361.0
2,2025-12-14 19:00:00,39.3,78.4,410.1
3,2025-12-14 19:00:00,38.0,73.3,787.3
4,2025-12-14 19:00:00,22.4,62.1,508.0
1,2025-12-14 20:00:00,35.8,43.4,738.4
2,2025-12-14 20:00:00,23.1,55.2,698.4
3,2025-12-14 20:00:00,29.2,43.5,574.1
4,2025-12-14 20:00:00,22.8,59.7,539.5
1,2025-12-14 21:00:00,25.8,79.0,656.5
2,2025-12-14 21:00:00,31.0,37.9,551.2
3,2025-12-14 21:00:00,37.0,74.3,591.5
4,2025-12-14 21:00:00,29.0,64.5,650.4
1,2025-12-14 22:00:00,38.7,36.7,883.2
2,2025-12-14 22:00:00,39.6,61.9,853.1
3,2025-12-14 22:00:00,27.7,36.1,205.4
4,2025-12-14 22:00:00,35.6,36.4,174.3
1,2025-12-14 23:00:00,19.3,58.4,448.2
2,2025-12-14 23:00:00,20.5,35.9,704.1
3,2025-12-14 23:00:00,29.7,44.8,815.4
4,2025-12-14 23:00:00,26.0,61.5,519.5
1,2025-12-15 00:00:00,39.4,74.6,111.8
2,2025-12-15 00:00:00,35.0,43.7,480.0
3,2025-12-15 00:00:00,26.0,70.9,891.2
4,2025-12-15 00:00:00,28.4,57.6,664.2
1,2025-12-15 01:00:00,39.7,78.5,152.7
2,2025-12-15 01:00:00,22.4,70.0,435.5
3,2025-12-15 01:00:00,37.7,30.7,603.5
4,2025-12-15 01:00:00,24.5,50.9,219.9
1,2025-12-15 02:00:00,36.1,67.4,333.9
2,2025-12-15 02:00:00,31.1,50.7,214.9
3,2025-12-15 02:00:00,29.5,60.5,727.3
4,2025-12-15 02:00:00,28.3,59.3,676.9
1,2025-12-15 03:00:00,26.5,36.6,538.5
2,2025-12-15 03:00:00,31.5,78.5,140.9
3,2025-12-15 03:00:00,36.8,50.6,449.7
4,2025-12-15 03:00:00,23.1,67.9,230.2
1,2025-12-15 04:00:00,25.1,30.8,804.8
2,2025-12-15 04:00:00,28.6,65.2,446.6
3,2025-12-15 04:00:00,38.3,31.1,224.6
4,2025-12-15 04:00:00,21.2,65.6,762.9
1,2025-12-15 05:00:00,30.2,37.0,185.1
2,2025-12-15 05:00:00,21.6,62.7,578.9
3,2025-12-15 05:00:00,27.6,63.4,666.6
4,2025-12-15 05:00:00,22.2,64.6,310.5
1,2025-12-15 06:00:00,37.7,41.3,575.3
2,2025-12-15 06:00:00,29.7,71.1,733.0
3,2025-12-15 06:00:00,34.5,63.4,895.3
4,2025-12-15 06:00:00,36.7,63.6,268.5
1,2025-12-15 07:00:00,20.2,33.5,432.3
2,2025-12-15 07:00:00,35.1,73.8,230.7
3,2025-12-15 07:00:00,29.7,67.8,567.3
4,2025-12-15 07:00:00,20.7,62.6,894.8
1,2025-12-15 08:00:00,35.9,39.5,584.2
2,2025-12-15 08:00:00,30.5,70.7,175.3
3,2025-12-15 08:00:00,19.6,46.3,447.8
4,2025-12-15 08:00:00,22.0,57.0,132.4
1,2025-12-15 09:00:00,20.3,78.5,651.9
2,2025-12-15 09:00:00,23.7,61.1,426.5
3,2025-12-15 09:00:00,33.0,52.4,580.8
4,2025-12-15 09:00:00,31.1,79.9,682.0
1,2025-12-15 10:00:00,37.7,48.3,545.4
2,2025-12-15 10:00:00,38.3,60.9,846.1
3,2025-12-15 10:00:00,20.8,76.5,865.6
4,2025-12-15 10:00:00,38.6,57.3,263.4
1,2025-12-15 11:00:00,29.1,71.9,343.1
2,2025-12-15 11:00:00,23.9,30.4,886.7
3,2025-12-15 11:00:00,37.8,46.7,285.9
4,2025-12-15 11:00:00,36.1,39.5,864.2
1,2025-12-15 12:00:00,25.0,55.0,832.2
2,2025-12-15 12:00:00,33.5,69.0,134.2
3,2025-12-15 12:00:00,20.4,53.7,819.5
4,2025-12-15 12:00:00,23.6,42.3,711.8
1,2025-12-15 13:00:00,33.1,74.4,297.3
2,2025-12-15 13:00:00,34.8,48.0,411.3
3,2025-12-15 13:00:00,18.1,57.4,842.7
4,2025-12-15 13:00:00,34.3,73.8,878.8
1,2025-12-15 14:00:00,19.4,69.5,137.8
2,2025-12-15 14:00:00,26.8,49.8,527.6
3,2025-12-15 14:00:00,36.1,66.7,592.5
4,2025-12-15 14:00:00,33.0,31.7,510.6
1,2025-12-15 15:00:00,34.7,73.1,866.8
2,2025-12-15 15:00:00,24.0,64.3,780.3
3,2025-12-15 15:00:00,21.8,45.3,515.0
4,2025-12-15 15:00:00,23.9,42.5,831.3
1,2025-12-15 16:00:00,24.6,47.2,453.1
2,2025-12-15 16:00:00,28.3,47.6,584.2
3,2025-12-15 16:00:00,27.3,66.7,551.6
4,2025-12-15 16:00:00,27.6,62.9,457.6
1,2025-12-15 17:00:00,37.6,69.3,541.7
2,2025-12-15 17:00:00,36.6,54.4,274.2
3,2025-12-15 17:00:00,28.8,66.5,482.3
4,2025-12-15 17:00:00,24.8,63.0,426.2
1,2025-12-15 18:00:00,32.8,32.1,534.6
2,2025-12-15 18:00:00,32.2,46.9,815.5
3,2025-12-15 18:00:00,27.3,71.0,111.7
4,2025-12-15 18:00:00,31.2,77.2,137.3
1,2025-12-15 19:00:00,20.4,78.8,557.4
2,2025-12-15 19:00:00,23.6,60.2,280.7
3,2025-12-15 19:00:00,33.0,44.6,504.4
4,2025-12-15 19:00:00,39.9,43.7,215.5
1,2025-12-15 20:00:00,36.8,54.1,808.5
2,2025-12-15 20:00:00,27.2,33.8,299.7
3,2025-12-15 20:00:00,31.3,43.5,356.1
4,2025-12-15 20:00:00,30.9,79.9,565.7
1,2025-12-15 21:00:00,20.8,53.1,518.8
2,2025-12-15 21:00:00,26.7,70.9,405.8
3,2025-12-15 21:00:00,27.8,45.4,800.6
4,2025-12-15 21:00:00,31.1,60.9,850.5
1,2025-12-15 22:00:00,35.9,35.7,878.8
2,2025-12-15 22:00:00,27.8,69.7,646.1
3,2025-12-15 22:00:00,33.4,55.7,643.2
4,2025-12-15 22:00:00,37.3,51.2,346.7
1,2025-12-15 23:00:00,36.2,38.9,297.6
2,2025-12-15 23:00:00,23.0,39.4,229.6
3,2025-12-15 23:00:00,29.5,75.0,732.6
4,2025-12-15 23:00:00,22.6,30.8,582.3
1,2025-12-16 00:00:00,38.0,70.9,717.0
2,2025-12-16 00:00:00,36.1,59.2,522.3
3,2025-12-16 00:00:00,30.0,36.1,817.8
4,2025-12-16 00:00:00,38.3,42.0,801.6
1,2025-12-16 01:00:00,27.6,72.0,798.8
2,2025-12-16 01:00:00,39.4,36.3,679.7
3,2025-12-16 01:00:00,38.9,57.7,498.4
4,2025-12-16 01:00:00,25.7,69.0,797.5
1,2025-12-16 02:00:00,25.5,42.5,522.7
2,2025-12-16 02:00:00,20.9,35.7,404.8
3,2025-12-16 02:00:00,32.0,50.0,873.7
4,2025-12-16 02:00:00,23.9,71.5,536.9
1,2025-12-16 03:00:00,20.4,59.1,763.6
2,2025-12-16 03:00:00,22.1,77.6,792.2
3,2025-12-16 03:00:00,37.1,74.2,296.3
4,2025-12-16 03:00:00,26.4,54.8,538.6
1,2025-12-16 04:00:00,31.6,47.9,181.4
2,2025-12-16 04:00:00,32.6,44.4,204.5
3,2025-12-16 04:00:00,29.3,45.2,409.4
4,2025-12-16 04:00:00,18.7,39.5,840.2
1,2025-12-16 05:00:00,21.1,50.3,802.9
2,2025-12-16 05:00:00,39.1,60.5,447.5
3,2025-12-16 05:00:00,26.8,40.4,317.1
4,2025-12-16 05:00:00,30.7,64.5,231.1
1,2025-12-16 06:00:00,33.6,36.6,500.6
2,2025-12-16 06:00:00,25.0,41.6,509.2
3,2025-12-16 06:00:00,25.2,77.9,467.9
4,2025-12-16 06:00:00,31.3,71.9,413.4
1,2025-12-16 07:00:00,32.4,63.5,188.2
2,2025-12-16 07:00:00,21.0,48.9,565.9
3,2025-12-16 07:00:00,29.0,57.1,510.7
4,2025-12-16 07:00:00,22.0,69.2,579.2
1,2025-12-16 08:00:00,24.8,36.0,355.4
2,2025-12-16 08:00:00,27.5,78.9,726.2
3,2025-12-16 08:00:00,36.6,66.4,845.7
4,2025-12-16 08:00:00,32.8,38.6,667.9
1,2025-12-16 09:00:00,31.0,76.1,758.1
2,2025-12-16 09:00:00,38.9,31.4,869.2
3,2025-12-16 09:00:00,32.9,69.9,895.5
4,2025-12-16 09:00:00,39.1,36.8,714.5
1,2025-12-16 10:00:00,18.0,37.2,193.6
2,2025-12-16 10:00:00,18.8,48.0,861.6
3,2025-12-16 10:00:00,25.0,63.1,627.3
4,2025-12-16 10:00:00,32.9,72.9,494.0
1,2025-12-16 11:00:00,39.8,53.1,275.8
2,2025-12-16 11:00:00,32.9,59.8,298.6
3,2025-12-16 11:00:00,38.8,30.3,494.3
4,2025-12-16 11:00:00,21.2,79.8,476.5
1,2025-12-16 12:00:00,22.1,46.7,598.6
2,2025-12-16 12:00:00,35.4,55.2,571.6
3,2025-12-16 12:00:00,27.8,30.8,220.0
4,2025-12-16 12:00:00,29.1,73.9,761.7
1,2025-12-16 13:00:00,19.8,73.8,739.0
2,2025-12-16 13:00:00,26.5,32.4,559.2
3,2025-12-16 13:00:00,35.4,74.0,860.6
4,2025-12-16 13:00:00,25.9,55.5,142.0
1,2025-12-16 14:00:00,19.1,48.0,398.8
2,2025-12-16 14:00:00,34.9,34.3,610.9
3,2025-12-16 14:00:00,34.9,62.6,177.3
4,2025-12-16 14:00:00,30.0,35.5,526.6
1,2025-12-16 15:00:00,21.9,63.1,295.3
2,2025-12-16 15:00:00,30.2,59.8,844.7
3,2025-12-16 15:00:00,34.6,47.4,645.1
4,2025-12-16 15:00:00,22.0,44.6,579.9
1,2025-12-16 16:00:00,24.0,55.8,895.4
2,2025-12-16 16:00:00,27.1,60.7,609.2
3,2025-12-16 16:00:00,32.9,67.8,593.9
4,2025-12-16 16:00:00,33.7,68.3,798.7
1,2025-12-16 17:00:00,35.6,73.5,507.4
2,2025-12-16 17:00:00,31.7,58.2,878.0
3,2025-12-16 17:00:00,37.7,34.1,834.0
4,2025-12-16 17:00:00,37.6,41.2,252.1
1,2025-12-16 18:00:00,26.5,56.2,637.9
2,2025-12-16 18:00:00,19.3,42.0,415.3
3,2025-12-16 18:00:00,21.9,61.0,473.9
4,2025-12-16 18:00:00,33.7,65.3,733.9
1,2025-12-16 19:00:00,34.4,50.9,735.6
2,2025-12-16 19:00:00,37.6,48.8,510.5
3,2025-12-16 19:00:00,25.8,69.7,565.2
4,2025-12-16 19:00:00,29.9,72.3,592.0
1,2025-12-16 20:00:00,38.3,55.3,265.9
2,2025-12-16 20:00:00,30.0,40.3,194.7
3,2025-12-16 20:00:00,35.2,77.2,745.1
4,2025-12-16 20:00:00,24.6,38.0,571.5
1,2025-12-16 21:00:00,33.9,31.7,499.7
2,2025-12-16 21:00:00,24.8,52.9,807.6
3,2025-12-16 21:00:00,20.7,64.6,249.5
4,2025-12-16 21:00:00,21.5,78.8,796.5
1,2025-12-16 22:00:00,30.7,40.8,831.1
2,2025-12-16 22:00:00,30.1,56.3,784.3
3,2025-12-16 22:00:00,30.4,42.5,174.3
4,2025-12-16 22:00:00,22.9,60.4,432.8
1,2025-12-16 23:00:00,25.7,60.5,125.8
2,2025-12-16 23:00:00,38.8,65.5,506.8
3,2025-12-16 23:00:00,30.2,55.9,441.0
4,2025-12-16 23:00:00,33.1,54.9,844.8
1,2025-12-17 00:00:00,29.6,51.1,822.6
2,2025-12-17 00:00:00,20.8,30.9,888.1
3,2025-12-17 00:00:00,35.7,65.8,691.4
4,2025-12-17 00:00:00,38.2,51.0,877.0
1,2025-12-17 01:00:00,26.0,48.5,383.0
2,2025-12-17 01:00:00,26.4,56.9,492.2
3,2025-12-17 01:00:00,37.3,32.7,762.7
4,2025-12-17 01:00:00,35.8,70.0,237.2
1,2025-12-17 02:00:00,29.5,58.0,425.5
2,2025-12-17 02:00:00,24.7,53.4,643.5
3,2025-12-17 02:00:00,21.1,37.1,891.9
4,2025-12-17 02:00:00,36.7,64.7,103.8
1,2025-12-17 03:00:00,28.2,75.6,560.6
2,2025-12-17 03:00:00,22.9,70.5,235.0
