meter_id,ts,load_kw
MTR010,2025-12-18 06:15:00,21.75
MTR011,2025-12-18 06:15:00,35.47
MTR012,2025-12-18 06:15:00,11.6
MTR013,2025-12-18 06:15:00,29.49
MTR014,2025-12-18 06:15:00,38.32
MTR015,2025-12-18 06:15:00,25.57
MTR016,2025-12-18 06:15:00,21.29
MTR017,2025-12-18 06:15:00,21.0
MTR018,2025-12-18 06:15:00,20.6
MTR019,2025-12-18 06:15:00,24.47
MTR020,2025-12-18 06:15:00,14.17
MTR021,2025-12-18 06:15:00,19.67
MTR022,2025-12-18 06:15:00,19.19
MTR023,2025-12-18 06:15:00,38.66
MTR024,2025-12-18 06:15:00,31.8
MTR001,2025-12-18 06:30:00,31.03
MTR002,2025-12-18 06:30:00,37.97
MTR003,2025-12-18 06:30:00,8.44
MTR004,2025-12-18 06:30:00,36.31
MTR005,2025-12-18 06:30:00,11.6
MTR006,2025-12-18 06:30:00,16.88
MTR007,2025-12-18 06:30:00,30.91
MTR008,2025-12-18 06:30:00,36.42
MTR009,2025-12-18 06:30:00,24.61
MTR010,2025-12-18 06:30:00,28.48
MTR011,2025-12-18 06:30:00,15.07
MTR012,2025-12-18 06:30:00,18.75
MTR013,2025-12-18 06:30:00,36.09
MTR014,2025-12-18 06:30:00,33.08
MTR015,2025-12-18 06:30:00,30.77
MTR016,2025-12-18 06:30:00,16.68
MTR017,2025-12-18 06:30:00,34.41
MTR018,2025-12-18 06:30:00,35.01
MTR019,2025-12-18 06:30:00,31.91
MTR020,2025-12-18 06:30:00,34.57
MTR021,2025-12-18 06:30:00,17.26
MTR022,2025-12-18 06:30:00,24.03
MTR023,2025-12-18 06:30:00,26.77
MTR024,2025-12-18 06:30:00,26.78
MTR001,2025-12-18 06:45:00,28.02
MTR002,2025-12-18 06:45:00,27.52
MTR003,2025-12-18 06:45:00,33.92
MTR004,2025-12-18 06:45:00,14.31
MTR005,2025-12-18 06:45:00,35.31
MTR006,2025-12-18 06:45:00,27.19
MTR007,2025-12-18 06:45:00,27.85
MTR008,2025-12-18 06:45:00,28.2
MTR009,2025-12-18 06:45:00,24.83
MTR010,2025-12-18 06:45:00,12.48
MTR011,2025-12-18 06:45:00,19.53
MTR012,2025-12-18 06:45:00,24.59
MTR013,2025-12-18 06:45:00,16.79
MTR014,2025-12-18 06:45:00,30.29
MTR015,2025-12-18 06:45:00,18.6
MTR016,2025-12-18 06:45:00,20.67
MTR017,2025-12-18 06:45:00,33.73
MTR018,2025-12-18 06:45:00,18.35
MTR019,2025-12-18 06:45:00,33.62
MTR020,2025-12-18 06:45:00,15.3
MTR021,2025-12-18 06:45:00,16.92
MTR022,2025-12-18 06:45:00,25.39
MTR023,2025-12-18 06:45:00,30.4
MTR024,2025-12-18 06:45:00,20.78
MTR001,2025-12-18 07:00:00,17.16
MTR002,2025-12-18 07:00:00,12.11
MTR003,2025-12-18 07:00:00,8.93
MTR004,2025-12-18 07:00:00,35.69
MTR005,2025-12-18 07:00:00,35.27
MTR006,2025-12-18 07:00:00,11.46
MTR007,2025-12-18 07:00:00,36.87
MTR008,2025-12-18 07:00:00,25.85
MTR009,2025-12-18 07:00:00,12.12
MTR010,2025-12-18 07:00:00,10.45
MTR011,2025-12-18 07:00:00,29.03
MTR012,2025-12-18 07:00:00,13.33
MTR013,2025-12-18 07:00:00,39.75
MTR014,2025-12-18 07:00:00,38.02
MTR015,2025-12-18 07:00:00,23.78
MTR016,2025-12-18 07:00:00,20.82
MTR017,2025-12-18 07:00:00,19.25
MTR018,2025-12-18 07:00:00,17.48
MTR019,2025-12-18 07:00:00,12.16
MTR020,2025-12-18 07:00:00,26.08
MTR021,2025-12-18 07:00:00,28.88
MTR022,2025-12-18 07:00:00,12.16
MTR023,2025-12-18 07:00:00,15.29
MTR024,2025-12-18 07:00:00,26.64
MTR001,2025-12-18 07:15:00,39.05
MTR002,2025-12-18 07:15:00,24.85
MTR003,2025-12-18 07:15:00,34.99
MTR004,2025-12-18 07:15:00,19.36
MTR005,2025-12-18 07:15:00,18.34
MTR006,2025-12-18 07:15:00,11.73
MTR007,2025-12-18 07:15:00,16.91
MTR008,2025-12-18 07:15:00,39.04
MTR009,2025-12-18 07:15:00,33.81
MTR010,2025-12-18 07:15:00,25.58
MTR011,2025-12-18 07:15:00,35.07
MTR012,2025-12-18 07:15:00,39.03
MTR013,2025-12-18 07:15:00,25.42
MTR014,2025-12-18 07:15:00,16.53
MTR015,2025-12-18 07:15:00,12.26
MTR016,2025-12-18 07:15:00,30.97
MTR017,2025-12-18 07:15:00,23.0
MTR018,2025-12-18 07:15:00,29.44
MTR019,2025-12-18 07:15:00,21.77
MTR020,2025-12-18 07:15:00,37.72
MTR021,2025-12-18 07:15:00,21.12
MTR022,2025-12-18 07:15:00,39.47
MTR023,2025-12-18 07:15:00,33.93
MTR024,2025-12-18 07:15:00,25.68
MTR001,2025-12-18 07:30:00,28.24
MTR002,2025-12-18 07:30:00,11.44
MTR003,2025-12-18 07:30:00,26.82
MTR004,2025-12-18 07:30:00,19.25
MTR005,2025-12-18 07:30:00,23.76
MTR006,2025-12-18 07:30:00,8.15
MTR007,2025-12-18 07:30:00,11.94
MTR008,2025-12-18 07:30:00,36.77
MTR009,2025-12-18 07:30:00,36.69
MTR010,2025-12-18 07:30:00,21.33
MTR011,2025-12-18 07:30:00,34.08
MTR012,2025-12-18 07:30:00,12.68
MTR013,2025-12-18 07:30:00,10.39
MTR014,2025-12-18 07:30:00,28.56
MTR015,2025-12-18 07:30:00,13.31
MTR016,2025-12-18 07:30:00,35.73
MTR017,2025-12-18 07:30:00,13.19
MTR018,2025-12-18 07:30:00,11.6
MTR019,2025-12-18 07:30:00,36.71
MTR020,2025-12-18 07:30:00,25.83
MTR021,2025-12-18 07:30:00,19.31
MTR022,2025-12-18 07:30:00,35.38
MTR023,2025-12-18 07:30:00,15.39
MTR024,2025-12-18 07:30:00,20.89
MTR001,2025-12-18 07:45:00,19.59
MTR002,2025-12-18 07:45:00,39.55
MTR003,2025-12-18 07:45:00,19.32
MTR004,2025-12-18 07:45:00,16.97
MTR005,2025-12-18 07:45:00,22.61
MTR006,2025-12-18 07:45:00,16.58
MTR007,2025-12-18 07:45:00,32.43
MTR008,2025-12-18 07:45:00,24.56
MTR009,2025-12-18 07:45:00,29.52
MTR010,2025-12-18 07:45:00,33.37
MTR011,2025-12-18 07:45:00,22.25
MTR012,2025-12-18 07:45:00,12.05
MTR013,2025-12-18 07:45:00,35.48
MTR014,2025-12-18 07:45:00,18.21
MTR015,2025-12-18 07:45:00,38.98
MTR016,2025-12-18 07:45:00,35.48
MTR017,2025-12-18 07:45:00,24.87
MTR018,2025-12-18 07:45:00,37.33
MTR019,2025-12-18 07:45:00,23.19
MTR020,2025-12-18 07:45:00,19.01
MTR021,2025-12-18 07:45:00,20.71
MTR022,2025-12-18 07:45:00,37.83
MTR023,2025-12-18 07:45:00,9.45
MTR024,2025-12-18 07:45:00,15.84
MTR001,2025-12-18 08:00:00,21.59
MTR002,2025-12-18 08:00:00,25.88
MTR003,2025-12-18 08:00:00,15.13
MTR004,2025-12-18 08:00:00,19.31
MTR005,2025-12-18 08:00:00,15.97
MTR006,2025-12-18 08:00:00,21.41
MTR007,2025-12-18 08:00:00,19.12
MTR008,2025-12-18 08:00:00,23.92
MTR009,2025-12-18 08:00:00,11.04
MTR010,2025-12-18 08:00:00,14.75
MTR011,2025-12-18 08:00:00,13.1
MTR012,2025-12-18 08:00:00,26.2
MTR013,2025-12-18 08:00:00,19.83
MTR014,2025-12-18 08:00:00,32.91
MTR015,2025-12-18 08:00:00,8.45
MTR016,2025-12-18 08:00:00,16.33
MTR017,2025-12-18 08:00:00,22.12
MTR018,2025-12-18 08:00:00,22.16
MTR019,2025-12-18 08:00:00,31.46
MTR020,2025-12-18 08:00:00,29.92
MTR021,2025-12-18 08:00:00,20.02
MTR022,2025-12-18 08:00:00,15.47
MTR023,2025-12-18 08:00:00,12.28
MTR024,2025-12-18 08:00:00,33.02
MTR001,2025-12-18 08:15:00,20.99
MTR002,2025-12-18 08:15:00,39.83
MTR003,2025-12-18 08:15:00,18.53
MTR004,2025-12-18 08:15:00,26.32
MTR005,2025-12-18 08:15:00,9.11
MTR006,2025-12-18 08:15:00,12.66
MTR007,2025-12-18 08:15:00,28.73
MTR008,2025-12-18 08:15:00,26.61
MTR009,2025-12-18 08:15:00,34.6
MTR010,2025-12-18 08:15:00,36.89
MTR011,2025-12-18 08:15:00,37.42
MTR012,2025-12-18 08:15:00,30.15
MTR013,2025-12-18 08:15:00,25.8
MTR014,2025-12-18 08:15:00,19.57
MTR015,2025-12-18 08:15:00,22.95
MTR016,2025-12-18 08:15:00,15.4
MTR017,2025-12-18 08:15:00,39.6
MTR018,2025-12-18 08:15:00,34.3
MTR019,2025-12-18 08:15:00,37.33
MTR020,2025-12-18 08:15:00,32.39
MTR021,2025-12-18 08:15:00,36.17
MTR022,2025-12-18 08:15:00,22.48
MTR023,2025-12-18 08:15:00,26.02
MTR024,2025-12-18 08:15:00,39.56
MTR001,2025-12-18 08:30:00,39.96
MTR002,2025-12-18 08:30:00,22.35
MTR003,2025-12-18 08:30:00,11.59
MTR004,2025-12-18 08:30:00,22.81
MTR005,2025-12-18 08:30:00,35.71
MTR006,2025-12-18 08:30:00,25.42
MTR007,2025-12-18 08:30:00,36.63
MTR008,2025-12-18 08:30:00,25.7
MTR009,2025-12-18 08:30:00,19.93
MTR010,2025-12-18 08:30:00,17.49
MTR011,2025-12-18 08:30:00,31.28
MTR012,2025-12-18 08:30:00,10.05
MTR013,2025-12-18 08:30:00,37.82
MTR014,2025-12-18 08:30:00,35.78
MTR015,2025-12-18 08:30:00,30.49
MTR016,2025-12-18 08:30:00,34.42
MTR017,2025-12-18 08:30:00,29.67
MTR018,2025-12-18 08:30:00,36.18
MTR019,2025-12-18 08:30:00,31.19
MTR020,2025-12-18 08:30:00,18.86
MTR021,2025-12-18 08:30:00,36.81
MTR022,2025-12-18 08:30:00,21.16
MTR023,2025-12-18 08:30:00,30.53
MTR024,2025-12-18 08:30:00,37.93
MTR001,2025-12-18 08:45:00,36.25
MTR002,2025-12-18 08:45:00,36.02
MTR003,2025-12-18 08:45:00,28.47
MTR004,2025-12-18 08:45:00,8.64
MTR005,2025-12-18 08:45:00,36.59
MTR006,2025-12-18 08:45:00,39.26
MTR007,2025-12-18 08:45:00,14.29
MTR008,2025-12-18 08:45:00,17.32
MTR009,2025-12-18 08:45:00,34.19
MTR010,2025-12-18 08:45:00,33.37
MTR011,2025-12-18 08:45:00,9.59
MTR012,2025-12-18 08:45:00,28.87
MTR013,2025-12-18 08:45:00,37.22
MTR014,2025-12-18 08:45:00,20.95
MTR015,2025-12-18 08:45:00,20.25
MTR016,2025-12-18 08:45:00,39.06
MTR017,2025-12-18 08:45:00,10.33
MTR018,2025-12-18 08:45:00,27.97
MTR019,2025-12-18 08:45:00,19.92
MTR020,2025-12-18 08:45:00,36.05
MTR021,2025-12-18 08:45:00,35.69
MTR022,2025-12-18 08:45:00,29.91
MTR023,2025-12-18 08:45:00,22.03
MTR024,2025-12-18 08:45:00,25.72
MTR001,2025-12-18 09:00:00,19.2
MTR002,2025-12-18 09:00:00,12.66
MTR003,2025-12-18 09:00:00,12.12
MTR004,2025-12-18 09:00:00,34.94
MTR005,2025-12-18 09:00:00,11.84
MTR006,2025-12-18 09:00:00,8.01
MTR007,2025-12-18 09:00:00,27.89
MTR008,2025-12-18 09:00:00,36.8
MTR009,2025-12-18 09:00:00,18.83
MTR010,2025-12-18 09:00:00,38.28
MTR011,2025-12-18 09:00:00,32.03
MTR012,2025-12-18 09:00:00,18.91
MTR013,2025-12-18 09:00:00,27.72
MTR014,2025-12-18 09:00:00,23.68
MTR015,2025-12-18 09:00:00,26.54
MTR016,2025-12-18 09:00:00,10.7
MTR017,2025-12-18 09:00:00,38.94
MTR018,2025-12-18 09:00:00,11.62
MTR019,2025-12-18 09:00:00,22.79
MTR020,2025-12-18 09:00:00,30.22
MTR021,2025-12-18 09:00:00,28.92
MTR022,2025-12-18 09:00:00,8.88
MTR023,2025-12-18 09:00:00,38.72
MTR024,2025-12-18 09:00:00,32.79
MTR001,2025-12-18 09:15:00,27.94
MTR002,2025-12-18 09:15:00,35.05
MTR003,2025-12-18 09:15:00,38.02
MTR004,2025-12-18 09:15:00,19.83
MTR005,2025-12-18 09:15:00,39.96
MTR006,2025-12-18 09:15:00,13.32
MTR007,2025-12-18 09:15:00,28.26
MTR008,2025-12-18 09:15:00,14.24
MTR009,2025-12-18 09:15:00,18.44
MTR010,2025-12-18 09:15:00,19.51
MTR011,2025-12-18 09:15:00,21.11
MTR012,2025-12-18 09:15:00,39.7
MTR013,2025-12-18 09:15:00,29.19
MTR014,2025-12-18 09:15:00,15.36
MTR015,2025-12-18 09:15:00,35.31
MTR016,2025-12-18 09:15:00,32.14
MTR017,2025-12-18 09:15:00,28.79
MTR018,2025-12-18 09:15:00,21.57
MTR019,2025-12-18 09:15:00,9.8
MTR020,2025-12-18 09:15:00,16.97
MTR021,2025-12-18 09:15:00,18.2
MTR022,2025-12-18 09:15:00,38.17
MTR023,2025-12-18 09:15:00,24.41
MTR024,2025-12-18 09:15:00,18.33
MTR001,2025-12-18 09:30:00,34.34
MTR002,2025-12-18 09:30:00,11.35
MTR003,2025-12-18 09:30:00,28.6
MTR004,2025-12-18 09:30:00,16.42
MTR005,2025-12-18 09:30:00,27.29
MTR006,2025-12-18 09:30:00,39.8
MTR007,2025-12-18 09:30:00,10.95
MTR008,2025-12-18 09:30:00,20.7
MTR009,2025-12-18 09:30:00,8.37
MTR010,2025-12-18 09:30:00,18.21
MTR011,2025-12-18 09:30:00,21.91
MTR012,2025-12-18 09:30:00,20.3
MTR013,2025-12-18 09:30:00,12.06
MTR014,2025-12-18 09:30:00,26.07
MTR015,2025-12-18 09:30:00,12.06
MTR016,2025-12-18 09:30:00,26.59
MTR017,2025-12-18 09:30:00,23.88
MTR018,2025-12-18 09:30:00,23.35
MTR019,2025-12-18 09:30:00,38.09
MTR020,2025-12-18 09:30:00,27.59
MTR021,2025-12-18 09:30:00,23.57
MTR022,2025-12-18 09:30:00,17.75
MTR023,2025-12-18 09:30:00,12.13
MTR024,2025-12-18 09:30:00,39.24
MTR001,2025-12-18 09:45:00,19.29
MTR002,2025-12-18 09:45:00,8.89
MTR003,2025-12-18 09:45:00,24.97
MTR004,2025-12-18 09:45:00,27.76
MTR005,2025-12-18 09:45:00,10.86
MTR006,2025-12-18 09:45:00,36.91
MTR007,2025-12-18 09:45:00,23.65
MTR008,2025-12-18 09:45:00,21.37
MTR009,2025-12-18 09:45:00,14.75
MTR010,2025-12-18 09:45:00,9.88
MTR011,2025-12-18 09:45:00,26.95
MTR012,2025-12-18 09:45:00,27.71
MTR013,2025-12-18 09:45:00,36.46
MTR014,2025-12-18 09:45:00,23.46
MTR015,2025-12-18 09:45:00,15.33
MTR016,2025-12-18 09:45:00,37.68
MTR017,2025-12-18 09:45:00,31.54
MTR018,2025-12-18 09:45:00,29.25
MTR019,2025-12-18 09:45:00,39.71
MTR020,2025-12-18 09:45:00,24.42
MTR021,2025-12-18 09:45:00,38.5
MTR022,2025-12-18 09:45:00,24.44
MTR023,2025-12-18 09:45:00,32.08
MTR024,2025-12-18 09:45:00,30.89
MTR001,2025-12-18 10:00:00,22.94
MTR002,2025-12-18 10:00:00,17.01
MTR003,2025-12-18 10:00:00,28.83
MTR004,2025-12-18 10:00:00,31.89
MTR005,2025-12-18 10:00:00,12.13
MTR006,2025-12-18 10:00:00,23.74
MTR007,2025-12-18 10:00:00,26.71
MTR008,2025-12-18 10:00:00,12.46
MTR009,2025-12-18 10:00:00,8.44
MTR010,2025-12-18 10:00:00,16.05
MTR011,2025-12-18 10:00:00,12.58
MTR012,2025-12-18 10:00:00,35.95
MTR013,2025-12-18 10:00:00,38.4
MTR014,2025-12-18 10:00:00,39.49
MTR015,2025-12-18 10:00:00,39.23
MTR016,2025-12-18 10:00:00,34.1
MTR017,2025-12-18 10:00:00,29.14
MTR018,2025-12-18 10:00:00,34.24
MTR019,2025-12-18 10:00:00,28.15
MTR020,2025-12-18 10:00:00,14.55
MTR021,2025-12-18 10:00:00,9.64
MTR022,2025-12-18 10:00:00,38.15
MTR023,2025-12-18 10:00:00,37.61
MTR024,2025-12-18 10:00:00,18.69
MTR001,2025-12-18 10:15:00,14.35
MTR002,2025-12-18 10:15:00,38.49
MTR003,2025-12-18 10:15:00,27.53
MTR004,2025-12-18 10:15:00,20.18
MTR005,2025-12-18 10:15:00,35.01
MTR006,2025-12-18 10:15:00,31.72
MTR007,2025-12-18 10:15:00,35.05
MTR008,2025-12-18 10:15:00,25.23
MTR009,2025-12-18 10:15:00,25.12
MTR010,2025-12-18 10:15:00,15.49
MTR011,2025-12-18 10:15:00,27.23
MTR012,2025-12-18 10:15:00,32.48
MTR013,2025-12-18 10:15:00,27.23
MTR014,2025-12-18 10:15:00,37.43
MTR015,2025-12-18 10:15:00,32.9
MTR016,2025-12-18 10:15:00,25.45
MTR017,2025-12-18 10:15:00,19.81
MTR018,2025-12-18 10:15:00,20.82
MTR019,2025-12-18 10:15:00,33.63
MTR020,2025-12-18 10:15:00,29.88
MTR021,2025-12-18 10:15:00,20.85
MTR022,2025-12-18 10:15:00,16.37
MTR023,2025-12-18 10:15:00,23.88
MTR024,2025-12-18 10:15:00,18.11
MTR001,2025-12-18 10:30:00,36.58
MTR002,2025-12-18 10:30:00,14.88
MTR003,2025-12-18 10:30:00,8.46
MTR004,2025-12-18 10:30:00,18.26
MTR005,2025-12-18 10:30:00,23.87
MTR006,2025-12-18 10:30:00,24.24
MTR007,2025-12-18 10:30:00,23.6
MTR008,2025-12-18 10:30:00,24.63
MTR009,2025-12-18 10:30:00,39.87
MTR010,2025-12-18 10:30:00,25.84
MTR011,2025-12-18 10:30:00,30.06
MTR012,2025-12-18 10:30:00,10.14
MTR013,2025-12-18 10:30:00,18.8
MTR014,2025-12-18 10:30:00,11.94
MTR015,2025-12-18 10:30:00,39.86
MTR016,2025-12-18 10:30:00,21.33
MTR017,2025-12-18 10:30:00,20.64
MTR018,2025-12-18 10:30:00,33.33
MTR019,2025-12-18 10:30:00,34.08
MTR020,2025-12-18 10:30:00,16.9
MTR021,2025-12-18 10:30:00,28.43
MTR022,2025-12-18 10:30:00,38.88
MTR023,2025-12-18 10:30:00,39.09
MTR024,2025-12-18 10:30:00,33.63
MTR001,2025-12-18 10:45:00,39.52
MTR002,2025-12-18 10:45:00,23.76
MTR003,2025-12-18 10:45:00,9.92
MTR004,2025-12-18 10:45:00,20.32
MTR005,2025-12-18 10:45:00,18.58
MTR006,2025-12-18 10:45:00,18.12
MTR007,2025-12-18 10:45:00,29.41
MTR008,2025-12-18 10:45:00,11.39
MTR009,2025-12-18 10:45:00,31.05
MTR010,2025-12-18 10:45:00,14.11
MTR011,2025-12-18 10:45:00,13.09
MTR012,2025-12-18 10:45:00,14.74
MTR013,2025-12-18 10:45:00,19.49
MTR014,2025-12-18 10:45:00,28.7
MTR015,2025-12-18 10:45:00,16.48
MTR016,2025-12-18 10:45:00,30.78
MTR017,2025-12-18 10:45:00,35.41
MTR018,2025-12-18 10:45:00,27.27
MTR019,2025-12-18 10:45:00,13.07
MTR020,2025-12-18 10:45:00,31.24
MTR021,2025-12-18 10:45:00,9.79
MTR022,2025-12-18 10:45:00,34.97
MTR023,2025-12-18 10:45:00,26.9
MTR024,2025-12-18 10:45:00,22.22
MTR001,2025-12-18 11:00:00,17.7
MTR002,2025-12-18 11:00:00,32.74
MTR003,2025-12-18 11:00:00,28.46
MTR004,2025-12-18 11:00:00,18.04
MTR005,2025-12-18 11:00:00,14.36
MTR006,2025-12-18 11:00:00,19.76
MTR007,2025-12-18 11:00:00,21.61
MTR008,2025-12-18 11:00:00,13.12
MTR009,2025-12-18 11:00:00,8.57
MTR010,2025-12-18 11:00:00,35.53
MTR011,2025-12-18 11:00:00,28.43
MTR012,2025-12-18 11:00:00,13.73
MTR013,2025-12-18 11:00:00,22.96
MTR014,2025-12-18 11:00:00,21.45
MTR015,2025-12-18 11:00:00,12.5
MTR016,2025-12-18 11:00:00,14.48
MTR017,2025-12-18 11:00:00,30.48
MTR018,2025-12-18 11:00:00,9.81
MTR019,2025-12-18 11:00:00,34.84
MTR020,2025-12-18 11:00:00,13.16
MTR021,2025-12-18 11:00:00,13.84
MTR022,2025-12-18 11:00:00,19.43
MTR023,2025-12-18 11:00:00,23.97
MTR024,2025-12-18 11:00:00,37.53
MTR001,2025-12-18 11:15:00,8.55
MTR002,2025-12-18 11:15:00,32.88
MTR003,2025-12-18 11:15:00,21.52
MTR004,2025-12-18 11:15:00,20.64
MTR005,2025-12-18 11:15:00,22.38
MTR006,2025-12-18 11:15:00,21.12
MTR007,2025-12-18 11:15:00,28.44
MTR008,2025-12-18 11:15:00,39.65
MTR009,2025-12-18 11:15:00,16.69
MTR010,2025-12-18 11:15:00,21.51
MTR011,2025-12-18 11:15:00,12.68
MTR012,2025-12-18 11:15:00,17.67
MTR013,2025-12-18 11:15:00,27.22
MTR014,2025-12-18 11:15:00,21.66
MTR015,2025-12-18 11:15:00,14.48
MTR016,2025-12-18 11:15:00,34.32
MTR017,2025-12-18 11:15:00,19.27
MTR018,2025-12-18 11:15:00,10.54
MTR019,2025-12-18 11:15:00,32.57
MTR020,2025-12-18 11:15:00,33.24
MTR021,2025-12-18 11:15:00,28.38
MTR022,2025-12-18 11:15:00,9.3
MTR023,2025-12-18 11:15:00,9.44
MTR024,2025-12-18 11:15:00,17.19
MTR001,2025-12-18 11:30:00,24.91
MTR002,2025-12-18 11:30:00,31.15
MTR003,2025-12-18 11:30:00,30.37
MTR004,2025-12-18 11:30:00,38.25
MTR005,2025-12-18 11:30:00,23.73
MTR006,2025-12-18 11:30:00,18.7
MTR007,2025-12-18 11:30:00,25.99
MTR008,2025-12-18 11:30:00,39.5
MTR009,2025-12-18 11:30:00,16.44
MTR010,2025-12-18 11:30:00,35.13
MTR011,2025-12-18 11:30:00,9.33
MTR012,2025-12-18 11:30:00,36.97
MTR013,2025-12-18 11:30:00,34.63
MTR014,2025-12-18 11:30:00,25.15
MTR015,2025-12-18 11:30:00,37.48
MTR016,2025-12-18 11:30:00,29.75
MTR017,2025-12-18 11:30:00,8.24
MTR018,2025-12-18 11:30:00,22.26
MTR019,2025-12-18 11:30:00,19.2
MTR020,2025-12-18 11:30:00,24.2
MTR021,2025-12-18 11:30:00,19.34
MTR022,2025-12-18 11:30:00,18.37
MTR023,2025-12-18 11:30:00,30.07
MTR024,2025-12-18 11:30:00,19.93
MTR001,2025-12-18 11:45:00,36.4
MTR002,2025-12-18 11:45:00,14.54
MTR003,2025-12-18 11:45:00,39.84
MTR004,2025-12-18 11:45:00,38.31
MTR005,2025-12-18 11:45:00,8.28
MTR006,2025-12-18 11:45:00,12.57
MTR007,2025-12-18 11:45:00,19.38
MTR008,2025-12-18 11:45:00,16.38
MTR009,2025-12-18 11:45:00,37.81
MTR010,2025-12-18 11:45:00,18.29
MTR011,2025-12-18 11:45:00,29.6
MTR012,2025-12-18 11:45:00,31.0
MTR013,2025-12-18 11:45:00,25.84
MTR014,2025-12-18 11:45:00,17.89
MTR015,2025-12-18 11:45:00,13.16
MTR016,2025-12-18 11:45:00,11.35
MTR017,2025-12-18 11:45:00,16.15
MTR018,2025-12-18 11:45:00,16.36
MTR019,2025-12-18 11:45:00,26.91
MTR020,2025-12-18 11:45:00,25.98
MTR021,2025-12-18 11:45:00,39.07
MTR022,2025-12-18 11:45:00,19.52
MTR023,2025-12-18 11:45:00,30.81
MTR024,2025-12-18 11:45:00,34.07
MTR001,2025-12-18 12:00:00,23.78
MTR002,2025-12-18 12:00:00,12.11
MTR003,2025-12-18 12:00:00,21.96
MTR004,2025-12-18 12:00:00,20.21
MTR005,2025-12-18 12:00:00,39.14
MTR006,2025-12-18 12:00:00,32.32
MTR007,2025-12-18 12:00:00,28.09
MTR008,2025-12-18 12:00:00,24.83
MTR009,2025-12-18 12:00:00,29.98
MTR010,2025-12-18 12:00:00,10.01
MTR011,2025-12-18 12:00:00,31.07
MTR012,2025-12-18 12:00:00,14.65
MTR013,2025-12-18 12:00:00,22.86
MTR014,2025-12-18 12:00:00,39.95
MTR015,2025-12-18 12:00:00,36.69
MTR016,2025-12-18 12:00:00,13.8
MTR017,2025-12-18 12:00:00,31.59
MTR018,2025-12-18 12:00:00,27.0
MTR019,2025-12-18 12:00:00,39.13
MTR020,2025-12-18 12:00:00,24.0
MTR021,2025-12-18 12:00:00,39.07
MTR022,2025-12-18 12:00:00,15.92
MTR023,2025-12-18 12:00:00,14.72
MTR024,2025-12-18 12:00:00,30.97
MTR001,2025-12-18 12:15:00,34.32
MTR002,2025-12-18 12:15:00,12.8
MTR003,2025-12-18 12:15:00,25.84
MTR004,2025-12-18 12:15:00,25.53
MTR005,2025-12-18 12:15:00,10.54
MTR006,2025-12-18 12:15:00,12.17
MTR007,2025-12-18 12:15:00,33.88
MTR008,2025-12-18 12:15:00,19.48
MTR009,2025-12-18 12:15:00,37.02
MTR010,2025-12-18 12:15:00,33.36
MTR011,2025-12-18 12:15:00,22.8
MTR012,2025-12-18 12:15:00,24.01
MTR013,2025-12-18 12:15:00,30.38
MTR014,2025-12-18 12:15:00,29.98
MTR015,2025-12-18 12:15:00,30.69
MTR016,2025-12-18 12:15:00,11.19
MTR017,2025-12-18 12:15:00,36.61
MTR018,2025-12-18 12:15:00,20.12
MTR019,2025-12-18 12:15:00,29.56
MTR020,2025-12-18 12:15:00,25.39
MTR021,2025-12-18 12:15:00,16.31
MTR022,2025-12-18 12:15:00,37.38
MTR023,2025-12-18 12:15:00,33.62
MTR024,2025-12-18 12:15:00,21.84
MTR001,2025-12-18 12:30:00,33.32
MTR002,2025-12-18 12:30:00,24.66
MTR003,2025-12-18 12:30:00,33.77
MTR004,2025-12-18 12:30:00,26.42
MTR005,2025-12-18 12:30:00,11.87
MTR006,2025-12-18 12:30:00,31.94
MTR007,2025-12-18 12:30:00,26.25
MTR008,2025-12-18 12:30:00,37.72
MTR009,2025-12-18 12:30:00,39.84
MTR010,2025-12-18 12:30:00,36.89
MTR011,2025-12-18 12:30:00,25.13
MTR012,2025-12-18 12:30:00,39.88
MTR013,2025-12-18 12:30:00,9.36
MTR014,2025-12-18 12:30:00,11.16
MTR015,2025-12-18 12:30:00,8.44
MTR016,2025-12-18 12:30:00,30.35
MTR017,2025-12-18 12:30:00,38.63
MTR018,2025-12-18 12:30:00,27.98
MTR019,2025-12-18 12:30:00,18.19
MTR020,2025-12-18 12:30:00,9.92
MTR021,2025-12-18 12:30:00,15.84
MTR022,2025-12-18 12:30:00,38.17
MTR023,2025-12-18 12:30:00,32.2
MTR024,2025-12-18 12:30:00,35.79
MTR001,2025-12-18 12:45:00,22.77
MTR002,2025-12-18 12:45:00,35.49
MTR003,2025-12-18 12:45:00,23.9
MTR004,2025-12-18 12:45:00,13.87
MTR005,2025-12-18 12:45:00,34.68
MTR006,2025-12-18 12:45:00,19.27
MTR007,2025-12-18 12:45:00,29.53
MTR008,2025-12-18 12:45:00,37.08
MTR009,2025-12-18 12:45:00,20.89
MTR010,2025-12-18 12:45:00,28.88
MTR011,2025-12-18 12:45:00,24.73
MTR012,2025-12-18 12:45:00,22.07
MTR013,2025-12-18 12:45:00,26.26
MTR014,2025-12-18 12:45:00,25.02
MTR015,2025-12-18 12:45:00,36.36
MTR016,2025-12-18 12:45:00,29.53
MTR017,2025-12-18 12:45:00,37.1
MTR018,2025-12-18 12:45:00,11.33
MTR019,2025-12-18 12:45:00,28.28
MTR020,2025-12-18 12:45:00,26.8
